id,stake,blocks
0x9adef4e8edb040c9, 1010, 0
0x9b785485ed242baf, 1410, 0
0x9bd601d9acf93e9a, 59790, 0
0x9c34cce5eac8437a, 2140, 0
0x9c7a86e8d736106f, 4100, 0
0x9c91d351c01a6f26, 112, 0
0x9ca1acc8466a8fbf, 126, 0
0x9cd2e5e600796600, 25, 0
0x9de0b1639aed316a, 533, 0
0x9e20b3cb4fa6b6a2, 53, 0
0x9e94c51ab9b89545, 1370, 0
0x9e9d40168d4d609f, 138, 0
0x9ee11204e296d244, 0, 0
0x9ee7de714634b243, 0, 0
0x9f5b5e29736af788, 0, 0
0x9f85715904447df8, 36, 0
0x9f857d5f7f4dd5c9, 400, 0
0x9fd87d989f2d5d64, 245, 0
0xa0508250c90d253f, 340, 0
0xa0872ac68adad1a8, 4110, 0
0xa0999b4647dca652, 23840, 0
0xa0b9cf23792590bc, 4, 0
0xa167ca4a79cf097f, 0, 0
0xa16e911eb8e51c11, 5010, 0
0xa17eb8c4874cf15e, 10, 0
0xa189efc840f0cd7d, 0, 0
0xa1939bf9df55f0bd, 939, 0
0xa19acffc80de21b6, 25, 0
0xa284343f800188f6, 0, 0
0xa2d7c530b021215e, 432, 0
0xa2dec27d72e004b5, 10, 0
0xa2e6f9ff91fb054c, 70, 0
0xa383883891168d39, 0, 0
0xa484916e620f4fdd, 101, 0
0xa4917749bd0bfd08, 197, 0
0xa491f00bc126ae55, 502, 0
0xa4b0555adaf5b861, 7280, 0
0xa4be9546907cc2c2, 1, 0
0xa4f5980a8cd479e9, 0, 0
0xa5af1bc5c42a57fc, 10000, 0
0xa6774e31a04d25bb, 1560, 0
0xa6e331ec1635ee50, 1010, 0
0xa6edf2455cb4ac38, 15510, 0
0xa77663774ce20088, 4990, 0
0xa78d317d60ac9fca, 0, 0
0xa79511ed4bd33dcb, 1970, 0
0xa79f70b17e1d277d, 1, 0
0xa7a12c537d6037bc, 12, 0
0xa7a2ffbb2f1bdbaa, 942, 0
0xa7ce13b055743e87, 500, 0
0xa7fc9a31bd7d08a9, 103, 0
0xa85c94aad2dd25e2, 117, 0
0xa875fe3e1c79d7dc, 594, 0
0xa8acc94184698d86, 81, 0
0xa8d2f8970472025c, 195, 0
0xa8e1eb112e3601dc, 110500, 0
0xa922e197482c77c4, 2800, 0
0xa936530dd156c8dd, 0, 0
0xa9ce9a0c33e0d103, 1090, 0
0xaa0523f48efc7e3c, 313, 0
0xaa3c4307544dd71a, 10, 0
0xaab019a9320c5713, 10330, 0
0xaada0ed271d26e1f, 0, 0
0xaae1526971812ea6, 500, 0
0xaae479cb1030ab8a, 760, 0
0xaae9be46581b7160, 2, 0
0xab92468f9c270c33, 3140, 0
0xaba6f432e9a3698b, 1470, 0
0xac08f0497d1624c2, 8580, 0
0xad9adce0bf2294f1, 0, 0
0xadbe37dd783cf64d, 0, 0
0xadc2fa8043bbc789, 2090, 0
0xadc382b9e6f6680f, 18, 0
0xaeb8f19cf2e0062f, 7, 0
0xaef9b99367566029, 1, 0
0xaf579720d158c429, 894, 0
0xaf96ac5f0ef8f5bf, 809, 0
0xaf972e567891f823, 0, 0
0xb00248b706897744, 2590, 0
0xb00701f9d5f1494d, 0, 0
0xb00c8925b740d5df, 766, 0
0xb09e8bd089cb1901, 2570, 0
0xb127532320746568, 2340, 0
0xb14d2db3be26b5c4, 1300, 0
0xb184983a8feb0b24, 12, 0
0xb1a0382f1f7344f6, 503, 0
0xb1b2d76b4ebe1df2, 2, 0
0xb1fe7ac3039670c4, 1, 0
0xb2b495532a392861, 504, 0
0xb2d05bb31fdf452c, 2, 0
0xb2d6d9140a16554c, 86, 0
0xb3471fb1b9980c9d, 3050, 0
0xb3db480a12e20bc6, 96, 0
0xb3dde9d0c6cb546f, 0, 0
0xb3ef5a5ba6abfa40, 7, 0
0xb3f8ca26397b0d06, 1560, 0
0xb42a5d86ba04e59e, 2840, 0
0xb476b335f2e7fcad, 1000, 0
0xb4dcd2a992cb997f, 16430, 0
0xb4df42b81b77e122, 504, 0
0xb4e2e3f5e6e9e83d, 11780, 0
0xb5dccc08ca6d4c84, 1220000, 0
0xb61c90b354a03ee9, 1, 0
0xb6a8cdb5b5f295ed, 131490, 0
0xb6b911b726003b0e, 1010, 0
0xb6ce7dfa98e8d726, 3180, 0
0xb74e0d6c202bec61, 366, 0
0xb7bb060dece44ad1, 499, 0
0xb7fc0f817ae73441, 1840, 0
0xb7ff8d79975cbee5, 9, 0
0xb9559e822e11d971, 7250, 0
0xb9bfc3d4488d2498, 13, 0
0xb9f4aa5b23a38e72, 77, 0
0xba0a42648cf13686, 97, 0
0xba2d0f9c5be9ba61, 1090, 0
0xba811c13810275fb, 476, 0
0xbab5dc03176c60a1, 1290, 0
0xbb683d2a1bf5c342, 126, 0
0xbba7fd2a873015fa, 500, 0
0xbbcfd1f41a5523a4, 18, 0
0xbc8553a9eddbe79d, 42, 0
0xbd0cdc8bdb57fc57, 203, 0
0xbd17f6db65b98caf, 0, 0
0xbd2017353f5c0217, 31040, 0
0xbd2d973be157e672, 8250, 0
0xbd3e1169ec26d055, 5010, 0
0xbd66ad68a23619f4, 25, 0
0xbdfe2e3470d8debb, 572, 0
0xbe0e4a41b2a22d41, 11100, 0
0xbed1c4b968ab2e0a, 0, 0
0xbee94b097cbe45e7, 0, 0
0xbf0df7e86d2bb562, 197, 0
0xbfa7c43912706206, 27, 0
0xbfcab9bc95df5efd, 6710, 0
0xc0be64c94aca9808, 29, 0
0xc13debc56d930836, 466, 0
0xc1992e024591e95d, 5010, 0
0xc19bcef77bda0bd5, 517, 0
0xc1d1fbcb62f7e87b, 4270, 0
0xc20af20c9ee1034c, 1180, 0
0xc2ae8af22c6ec89f, 177, 0
0xc2d26139f8cbbefc, 4, 0
0xc3336c2d26860feb, 8270, 0
0xc3376f25604f5883, 2590, 0
0xc36cc3bf8950760c, 109870, 0
0xc3b0794fae59cf0d, 297, 0
0xc3d6f30b1de26619, 37760, 0
0xc42fc4be5e7d3637, 6110, 0
0xc44a041d09178cdc, 658, 0
0xc4b52857f2555fc2, 105, 0
0xc526b107e234910e, 0, 0
0xc5560c69ac9eb02f, 10290, 0
0xc57544af614a6bae, 2010, 0
0xc58cdddf9268a904, 0, 0
0xc5cd39d10b0431aa, 375, 0
0xc5dac06783e5123e, 128, 0
0xc61e203274d122d1, 3030, 0
0xc665d94714908893, 99, 0
0xc6b22e6cc9505114, 1500, 0
0xc70571e053dfd49a, 5480, 0
0xc73894009749d1c3, 2, 0
0xc74d52080e553107, 0, 0
0xc74fa5219993531d, 4580, 0
0xc7ecb8d657727972, 5060, 0
0xc80ba3448ebe6f39, 102, 0
0xc90be85f68cadad4, 3140, 0
0xc931887ecc765cd5, 306, 0
0xca11dbd2a05efcc0, 69, 0
0xcb393a8687ccfb2e, 528, 0
0xcb55c84a1cc89ff5, 1110, 0
0xcb7710f58e6ea4f2, 0, 0
0xcb9ca4e9e99bf31f, 103, 0
0xcba94ac4d5c8e499, 241, 0
0xcbe17be4596f3b4d, 0, 0
0xcc1994c3e53e0daa, 0, 0
0xcc3c7d7b400d7b4b, 100, 0
0xccf05faa9a4eaefa, 0, 0
0xcd1a686ed1a396a5, 0, 0
0xcd329cf86aeef525, 3500, 0
0xcdaa4c2be949a908, 1820, 0
0xcdd3b35ba71542b8, 31240, 0
0xcdf5b86f3b001662, 2740, 0
0xce00b3b35709d68e, 20500, 0
0xce53fe5700bc8834, 635, 0
0xce61d8d99c8fab1a, 0, 0
0xce85194ec624a925, 9, 0
0xce8f7713b07e954b, 0, 0
0xcecbcac1c90b0647, 47530, 0
0xcf0487e3791d1e1a, 7, 0
0xcf72b981238e80b5, 0, 0
0xcfca28d7fa75dae6, 1010, 0
0xd00e3bccc858198c, 501, 0
0xd010c968250e5afe, 5020, 0
0xd020d6868075335e, 0, 0
0xd02e95565bebbac1, 4290, 0
0xd089b7339684ab4d, 507, 0
0xd09215feffae0cea, 0, 0
0xd0c0f9ec316a2a0c, 0, 0
0xd0e3a14eefd34fd7, 52, 0
0xd0f005a05e147892, 12360, 0
0xd1033d20e87f792c, 501, 0
0xd1637a4a4fdc014b, 626, 0
0xd1b58b2756870be9, 0, 0
0xd1bdaa32a1f7048f, 546, 0
0xd1fcd4a064a829a8, 3360, 0
0xd22bd5db0f0f5d13, 386, 0
0xd22d7c62bb3fbdcf, 4740, 0
0xd23a78c692a2061e, 233, 0
0xd29e9b1b4dae3ff3, 18, 0
0xd2a0220f0c177f9d, 496, 0
0xd30c003d27c6f694, 113, 0
0xd32c5ec9847f489f, 0, 0
0xd36dad36ad179932, 6, 0
0xd3adaebc40683690, 0, 0
0xd4405171622f48e9, 9, 0
0xd47bdc4f285060d5, 50, 0
0xd495082e2bcb44b0, 0, 0
0xd4a952e379ed4662, 143, 0
0xd4af25ead2205d9e, 98, 0
0xd4b0213d8800c82f, 109, 0
0xd4d84275070b3d37, 112, 0
0xd4e7f393f4ad0ae7, 69180, 0
0xd53048437f58286d, 1080, 0
0xd567bfbefc07aca0, 0, 0
0xd5a5dd67b36470e3, 10, 0
0xd6339f822c7eae5c, 0, 0
0xd65e0dfe7478136c, 10000, 0
0xd6e3808f64904542, 0, 0
0xd6f58a0ff5ecf00e, 116, 0
0xd75510f322ae2e36, 1120, 0
0xd773895ad8293f2f, 0, 0
0xd7875b554f42d3e9, 0, 0
0xd7a2dd6a62ff6c29, 38530, 0
0xd7a8e920c9272108, 35, 0
0xd7d56e1768011985, 0, 0
0xd7e062eea1b17ced, 2270, 0
0xd892f662c8edc12f, 69, 0
0xd8a7eefabfc69fbb, 314, 0
0xd91cf8be42961a59, 340, 0
0xd96ef9b51bce967a, 20830, 0
0xd9987a7cf11a672a, 8, 0
0xda022bb6854b35de, 997, 0
0xda038329fa6e6fc7, 75300, 0
0xda96891a610b743d, 1, 0
0xdaf728422fe67871, 0, 0
0xdb2dacf08b4f81ed, 367, 0
0xdb3c2f48ba40c2dc, 1090, 0
0xdb54271562ab300a, 0, 0
0xdb99ed60db7e5cd4, 32780, 0
0xdc1227b2664ee86b, 1050, 0
0xdc56076aba746ad8, 597, 0
0xdcd170f19ac9404e, 234, 0
0xdcde46cff4a0e993, 1, 0
0xdce8f0adaee64204, 7, 0
0xdd31793ab389e615, 55, 0
0xdd8239a09b69349b, 0, 0
0xdde80ea1c97971ef, 10180, 0
0xdf4924ae636f3f12, 0, 0
0xdf5b6c57bebfc5cb, 500, 0
0xdf91f9fff5963c6b, 0, 0
0xdfb7bca40282511f, 0, 0
0xdfcf7914537477d9, 548, 0
0xdfdd1e5e46651bd3, 121, 0
0xe0d44ad7ab102600, 1320, 0
0xe0fb17507dc7ff5b, 1, 0
0xe100c473bd038238, 0, 0
0xe1128392096b0d2a, 1740, 0
0xe15885986ef4e022, 177, 0
0xe1ab985455b7bfe3, 10470, 0
0xe26f5504062201df, 52, 0
0xe319e1a882899991, 921, 0
0xe3595532ebda6abe, 536, 0
0xe37b5b58a20947de, 97, 0
0xe3ad58f8458ab304, 107, 0
0xe439b9ba0fb4cd0a, 2170, 0
0xe45b9806f66e73f2, 30950, 0
0xe47f3e91c70e403c, 546, 0
0xe4824552fdcc17cf, 444, 0
0xe49e356ba294d55f, 0, 0
0xe53507a1fb89e089, 3360, 0
0xe5725bfa13d599fb, 21270, 0
0xe579a9052802cd25, 2750, 0
0xe57cf38156b5e848, 497, 0
0xe5bf9101c247e651, 0, 0
0xe62b76d4f0085c90, 0, 0
0xe687aac45191549d, 0, 0
0xe6b2b80b7efd3a2d, 0, 0
0xe7035f7227a1dfc2, 820, 0
0xe728ccc4d00e33d2, 5, 0
0xe7599640ddc32c9e, 0, 0
0xe772a4d7594d3b34, 3260, 0
0xe80ba59f211e870b, 5510, 0
0xe821f84ff1c68681, 20, 0
0xe83506c691a0bce4, 6360, 0
0xe85450d0f3856396, 5400, 0
0xe8570a6b4c70d573, 1, 0
0xe85fb3797f319307, 244, 0
0xe8690728f76086d6, 3860, 0
0xe86b651ece3edc46, 124500, 0
0xe874996808057c0b, 0, 0
0xe89dd8ef5cfdda4a, 12, 0
0xe8a73e30eb1c4868, 1340, 0
0xe953b17c14dcb937, 132, 0
0xe962d87e3d914d5f, 0, 0
0xe96456ad9eca889a, 638, 0
0xe990bee7c6100aac, 7, 0
0xe9b396959d7882d4, 150990, 0
0xe9b53e43bfd54fac, 321, 0
0xe9bc3fae16e8335f, 1810, 0
0xea35dca8469b7780, 1970, 0
0xea3afe1f1ad3d8dc, 44, 0
0xeab489cd818841f9, 1220, 0
0xeb078a3ed0967a37, 396, 0
0xeb4646f06e70827b, 9310, 0
0xebddb567309f8aa4, 167, 0
0xec87f8c69e0627e9, 0, 0
0xec89acc3cee4fd68, 0, 0
0xeca423c41d370a07, 205, 0
0xed5e009b46f8e3ec, 197, 0
0xeda065a09406b50a, 6, 0
0xede9265774f2ee94, 1540, 0
0xee05f831c833dedc, 197, 0
0xeef456d28ac3120f, 102, 0
0xef3b18cbf5126592, 511, 0
0xef7b51d825c68c0c, 47, 0
0xef96dfb27672b9e0, 0, 0
0xf009db8daced0835, 103, 0
0xf06b0241a7b40d77, 197, 0
0xf07a10b697911081, 1050, 0
0xf0ab7131685db953, 197, 0
0xf109d74a52690d98, 0, 0
0xf11c6f3277a96095, 1, 0
0xf12a14527383f98c, 1040, 0
0xf15a1767862f9745, 2960, 0
0xf19628f4cd3615fe, 388, 0
0xf26b47a5d1349497, 94, 0
0xf29069bc561c8e32, 552, 0
0xf299723a6dcb5922, 70, 0
0xf333d6af68621e48, 5100, 0
0xf340eef5c74f29b1, 156, 0
0xf34dafb6e05d561b, 4, 0
0xf36c85c599c6889f, 0, 0
0xf3744cefab12e522, 99, 0
0xf3746e129c20daf9, 12, 0
0xf39a0c4fa153db22, 98, 0
0xf3b2726318285054, 545, 0
0xf3e3ed81ec806310, 3, 0
0xf3e52b868479a60d, 2490, 0
0xf4534b0bcff1ccdf, 347, 0
0xf456370bd6d061c7, 160, 0
0xf4ab91d20337f979, 14810, 0
0xf503e580de10f91c, 464, 0
0xf54ab577229f2e76, 16260, 0
0xf56054ca835a0e83, 5590, 0
0xf594d0a167fc4cbb, 26730, 0
0xf5a9a3868d069507, 5920, 0
0xf5aa97ed763b78d6, 20030, 0
0xf618fabd3eae59e9, 0, 0
0xf65ab416675c135e, 119, 0
0xf6e255aca19a0c89, 5, 0
0xf6f5cce84352c73c, 0, 0
0xf751b112771ff632, 480220, 0
0xf7f9952446cbf600, 62, 0
0xf834fce1de56a33a, 10, 0
0xf83c7e3a3b0f255d, 0, 0
0xf84a1e21d393d375, 65580, 0
0xf88b498a89c6c916, 103, 0
0xf890ff2348b01bb8, 122, 0
0xf8d01c9e213626ab, 8410, 0
0xf8fc147f04543576, 0, 0
0xf918bccd18e66e78, 0, 0
0xf99470aa3c550d8d, 0, 0
0xfa1998528207ba59, 1000, 0
0xfa2a1c865772c591, 35390, 0
0xfa5ce1bbedb80af7, 97, 0
0xfb834536401d3ea1, 1000, 0
0xfbf6417e935f9fa1, 0, 0
0xfc21c6eed3553858, 6, 0
0xfc4697dc989b2473, 3260, 0
0xfd17b739ec515159, 2, 0
0xfd1cccf09a154914, 0, 0
0xfd249c4411815f8b, 2980, 0
0xfd2b98303e905a65, 19, 0
0xfd2cbc262cd37b6a, 10070, 0
0xfd3b5d1c62378ac1, 0, 0
0xfd5f25b78661620b, 23340, 0
0xfe2a49aad2f359ea, 0, 0
0xfe677241ea92ad38, 0, 0
0xfe7e907736b79f32, 0, 0
0xff1cb56386d6799d, 3840, 0
0xff25b9db2258e3af, 0, 0
0xff270618cbe25a31, 5070, 0
0xff37a96437f4022b, 7340, 0
0xffc48cf303d54087, 5510, 0
0xffdc9eeb50e7c687, 4, 0
0xffdcba29f11677fe, 107, 0
0xffe9be546bd3c68e, 60740, 0
0xffed333be216cb95, 229, 0
0xffff17bccfdc10c1, 0, 0
